source_matrix,variant_id,family,quantization,benchmark,item_id,repetition,difficulty,subcategory,status,local_pass,local_score,local_semantic_outcome,local_semantic_score,local_protocol_outcome,local_protocol_score,local_integration_outcome,adjudication_status,judge_route,route_reason,adjudication_error,label_source,strict_pass,semantic_pass,format_tax
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_booking_001,1,easy,clean_booking,completed,False,0.8333333333333334,incorrect,0.8333333333333334,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_product_001,1,easy,clean_product,completed,False,0.5,incorrect,0.5,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_event_002,1,easy,clean_event,completed,False,0.5,incorrect,0.5,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_ci_run_001,1,easy,ci_run,completed,False,0.6666666666666666,incorrect,0.6666666666666666,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_access_request_001,1,easy,access_request,completed,False,0.8333333333333334,incorrect,0.8333333333333334,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_event_001,1,medium,missing_fields,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_invoice_002,1,medium,distracting_numbers,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_subscription_001,1,medium,optional_fields,completed,False,0.8333333333333334,incorrect,0.8333333333333334,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_candidate_001,1,medium,mixed_format,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_delivery_001,1,medium,ocr_noise,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_meeting_001,1,medium,missing_fields,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_refund_001,1,medium,status_history,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_address_001,1,medium,multiline_address,completed,False,0.5,incorrect,0.5,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_asset_001,1,medium,conflicting_values,completed,False,0.8,incorrect,0.8,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_payment_001,1,medium,redacted_fields,completed,False,0.875,incorrect,0.875,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_release_001,1,medium,version_noise,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_deploy_log_001,1,medium,deployment_log,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_incident_001,1,medium,timeline,completed,False,0.8571428571428571,incorrect,0.8571428571428571,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_ticket_history_001,1,medium,support_ticket_history,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_inventory_001,1,medium,multiple_records,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_payroll_001,1,medium,payroll_correction,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_license_001,1,medium,license_change,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_meter_001,1,medium,meter_ocr,completed,False,0.8333333333333334,incorrect,0.8333333333333334,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_return_001,1,medium,return_timeline,completed,False,0.8333333333333334,incorrect,0.8333333333333334,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_attendance_001,1,medium,attendance_list,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_campaign_001,1,medium,campaign_report,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_maintenance_001,1,medium,maintenance_record,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_transfer_001,1,medium,transfer_deduplication,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_vehicle_001,1,medium,vehicle_inspection,completed,False,0.8888888888888888,incorrect,0.8888888888888888,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_device_match_001,1,medium,identifier_match,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_order_001,1,hard,nested_ocr_order,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_expense_001,1,hard,nested_expenses,completed,False,0.9411764705882353,incorrect,0.9411764705882353,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_manifest_001,1,hard,ocr_table,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_purchase_order_001,1,hard,revisions,completed,False,0.8461538461538461,incorrect,0.8461538461538461,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_project_001,1,hard,nested_status,completed,False,0.8888888888888888,incorrect,0.8888888888888888,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_sensor_001,1,hard,mixed_units,completed,False,0.75,incorrect,0.75,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_batch_001,1,hard,multiple_noisy_records,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_contract_001,1,hard,contract_amendment,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_freight_001,1,hard,freight_units,completed,False,0.9090909090909091,incorrect,0.9090909090909091,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_roster_001,1,hard,corrected_roster,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_usage_bill_001,1,hard,usage_invoice,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_po_email_001,1,hard,email_table_revision,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_itinerary_001,1,hard,revised_itinerary,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_quotes_001,1,hard,vendor_quotes,completed,False,0.6923076923076923,incorrect,0.6923076923076923,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,messy_text_to_schema,schema_energy_001,1,hard,energy_readings,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_api_rate_limiting_001,1,easy,one_constraint,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_order_extraction_001,1,easy,one_constraint,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_employee_json_001,1,easy,one_constraint,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_paragraph_rewrite_001,1,easy,one_constraint,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,False,True,True
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_message_classification_001,1,easy,one_constraint,completed,False,0.8125,incorrect,0.8125,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_vendor_email_001,1,easy,one_constraint,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_service_yaml_001,1,easy,one_constraint,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_incident_status_redaction_001,1,easy,one_constraint,completed,False,0.5,incorrect,0.5,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_review_queue_001,1,easy,one_constraint,completed,False,0.75,incorrect,0.75,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_asset_inventory_csv_001,1,easy,one_constraint,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_refund_customer_update_001,1,easy,one_constraint,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,False,True,True
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_access_provisioning_001,1,easy,one_constraint,completed,False,0.6666666666666666,incorrect,0.6666666666666666,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_api_rate_limiting_002,1,medium,two_constraints,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_api_rate_limiting_003,1,medium,three_constraints,completed,False,0.2222222222222222,incorrect,0.2222222222222222,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,False,True,True
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_order_extraction_002,1,medium,two_constraints,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_order_extraction_003,1,medium,three_constraints,completed,False,0.5238095238095237,incorrect,0.5238095238095237,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_employee_json_002,1,medium,two_constraints,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_employee_json_003,1,medium,three_constraints,completed,False,0.6666666666666666,incorrect,0.6666666666666666,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_paragraph_rewrite_002,1,medium,two_constraints,completed,False,0.5,incorrect,0.5,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,False,True,True
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_paragraph_rewrite_003,1,medium,three_constraints,completed,False,0.3333333333333333,incorrect,0.3333333333333333,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,False,True,True
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_message_classification_002,1,medium,two_constraints,completed,False,0.5,incorrect,0.5,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_message_classification_003,1,medium,three_constraints,completed,False,0.375,incorrect,0.375,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_vendor_email_002,1,medium,two_constraints,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,False,True,True
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_vendor_email_003,1,medium,three_constraints,completed,False,0.3333333333333333,incorrect,0.3333333333333333,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,False,True,True
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_service_yaml_002,1,medium,two_constraints,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_service_yaml_003,1,medium,three_constraints,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_incident_status_redaction_002,1,medium,two_constraints,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_incident_status_redaction_003,1,medium,three_constraints,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,False,True,True
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_review_queue_002,1,medium,two_constraints,completed,False,0.7777777777777778,incorrect,0.7777777777777778,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_review_queue_003,1,medium,three_constraints,completed,False,0.3,incorrect,0.3,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_asset_inventory_csv_002,1,medium,two_constraints,completed,False,0.42857142857142855,incorrect,0.42857142857142855,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_asset_inventory_csv_003,1,medium,three_constraints,completed,False,0.2857142857142857,incorrect,0.2857142857142857,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_refund_customer_update_002,1,medium,two_constraints,completed,False,0.3333333333333333,incorrect,0.3333333333333333,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_refund_customer_update_003,1,medium,three_constraints,completed,False,0.4444444444444444,incorrect,0.4444444444444444,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_access_provisioning_002,1,medium,two_constraints,completed,False,0.75,incorrect,0.75,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_access_provisioning_003,1,medium,three_constraints,completed,False,0.75,incorrect,0.75,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_api_rate_limiting_004,1,hard,four_constraints,completed,False,0.125,incorrect,0.125,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_order_extraction_004,1,hard,four_constraints,completed,False,0.5892857142857143,incorrect,0.5892857142857143,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_employee_json_004,1,hard,four_constraints,completed,False,0.45,incorrect,0.45,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_paragraph_rewrite_004,1,hard,four_constraints,completed,False,0.5,incorrect,0.5,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,False,True,True
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_message_classification_004,1,hard,four_constraints,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_vendor_email_004,1,hard,four_constraints,completed,False,0.4444444444444444,incorrect,0.4444444444444444,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,False,True,True
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_service_yaml_004,1,hard,four_constraints,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_incident_status_redaction_004,1,hard,four_constraints,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,False,True,True
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_review_queue_004,1,hard,four_constraints,completed,False,0.125,incorrect,0.125,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_asset_inventory_csv_004,1,hard,four_constraints,completed,False,0.20833333333333334,incorrect,0.20833333333333334,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_refund_customer_update_004,1,hard,four_constraints,completed,False,0.4444444444444444,incorrect,0.4444444444444444,compliant,1.0,scored_cleanly,completed,semantic_requirements,meaning_requires_semantic_evaluation,,adjudication,False,False,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,constraint_load_curve,constraint_access_provisioning_004,1,hard,four_constraints,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,tool_use,tool_use_001,1,easy,direct_tool_selection,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,tool_use,tool_use_002,1,easy,direct_tool_selection,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,tool_use,tool_use_003,1,easy,home_automation,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,tool_use,tool_use_004,1,easy,home_automation,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,tool_use,tool_use_005,1,easy,no_tool_needed,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,tool_use,tool_use_006,1,easy,no_tool_needed,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,tool_use,tool_use_007,1,easy,home_automation,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,tool_use,tool_use_008,1,easy,home_automation,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,tool_use,tool_use_009,1,medium,home_automation,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,qwen2.5-coder-7b-q4,qwen2.5-coder,Q4_K_M,tool_use,tool_use_010,1,medium,home_automation,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
